tweet_id	hs	aggressiveness	offensiveness	irony	stereotype
838843069801836544	no	weak	no	no	yes
846258638083817472	no	no	no	no	no
814083844483719168	no	no	no	yes	yes
800789718359310336	no	no	no	yes	yes
835817430521892864	no	weak	no	no	yes
836561146572328960	no	no	no	no	no
826202983004246016	no	weak	weak	yes	yes
814412004169498624	no	weak	no	yes	yes
809487050697277440	no	weak	no	yes	yes
822024114894499840	no	strong	no	no	yes
835193366228926468	no	weak	no	no	yes
844190098023419904	no	no	no	no	no
789919085425557504	yes	strong	strong	no	no
842064189027938306	no	no	no	no	no
786334954565226497	yes	strong	strong	no	yes
856835930430332933	no	no	no	no	no
843036631288483840	no	no	no	yes	yes
810101059322609664	no	no	no	no	no
790617811567665152	no	weak	no	no	no
839014867537375232	no	no	no	no	no
799404305782599680	no	weak	strong	yes	no
828318701061562369	no	no	no	no	no
815166451719884800	no	no	no	no	no
836199227076247553	no	no	no	no	no
818119768062496768	no	no	no	no	no
811596783419793409	no	weak	no	no	yes
829402612386631680	no	weak	no	no	yes
816014297759449092	no	weak	weak	no	yes
840625921480613888	no	no	no	yes	no
835263830158639106	no	weak	no	yes	yes
851798000628375552	no	no	no	no	no
835234644459147269	no	weak	no	no	no
782155412019802113	no	weak	no	no	yes
844093812330975234	no	no	no	no	no
836327867021676545	no	weak	weak	yes	no
836933289093042176	no	no	no	no	yes
811960207618310144	no	no	no	no	no
840547334287163392	no	strong	no	yes	no
801734057742635008	no	no	no	no	no
843797715318378497	no	no	no	no	no
793399163786366976	no	no	no	no	yes
846678599243587584	no	weak	no	no	yes
810250869841264641	no	no	no	no	no
839442803084120064	no	weak	no	yes	no
800362378814689281	no	no	no	no	no
840200911658065921	no	no	no	no	no
849547544464154625	no	no	weak	yes	yes
824194963726618625	no	strong	no	no	yes
843362345925705728	yes	strong	weak	no	yes
835298314295836672	no	no	no	no	no
828654101399486465	no	no	no	no	yes
853247442028048384	no	weak	no	no	no
801196874128560132	no	no	no	yes	no
852073704267841536	no	weak	no	no	no
800789101947617280	no	no	no	no	no
841244967146278913	no	no	no	no	no
844990119128023041	no	weak	no	no	yes
807573987471556612	no	no	no	no	no
839777329534599168	no	no	no	no	no
837636449818259456	no	no	no	no	no
852904687611383808	no	weak	no	no	yes
848918809050324992	no	no	no	no	no
813667437417824256	no	no	no	no	no
799832334124072961	no	no	no	no	no
782893222469242881	yes	strong	weak	no	yes
788024579969146880	no	no	no	no	no
842359697957126144	no	weak	weak	no	yes
835193877174882306	no	weak	no	no	no
802191273406955520	yes	weak	weak	no	yes
807568146437697537	no	no	no	no	no
826207780113641472	no	no	weak	yes	yes
854744594415632384	no	weak	strong	yes	yes
849656538725744641	no	no	no	no	yes
829337595410792449	no	no	no	no	no
829720989072244738	no	no	weak	no	yes
812551331177172992	no	no	no	no	no
807981994361716737	no	no	no	no	no
832580153335242752	no	no	no	yes	no
844171802687365120	no	no	no	no	no
806456739587641344	no	no	no	no	no
843129987771318272	no	no	no	no	yes
835556637914120192	no	no	weak	no	no
820120913429594113	no	weak	weak	no	yes
844851766948593664	no	no	no	no	no
844608415771115532	no	weak	no	no	yes
791084010474708992	no	weak	no	yes	yes
836331148993314816	no	weak	weak	no	yes
845562442449108994	no	no	no	no	no
799168346369429504	no	weak	no	no	yes
841190607968169985	no	weak	no	no	no
807670699997462528	no	no	no	no	no
799249932280561664	no	no	no	yes	yes
839989423697731584	no	weak	no	no	yes
811514379124568065	no	weak	no	no	yes
800419193975934976	no	weak	no	yes	yes
800382470734553088	no	no	no	no	no
833288843134693380	no	no	no	no	no
829321101939449859	no	weak	strong	no	yes
850001261634211842	no	no	no	no	no
844269452262825984	no	weak	no	yes	yes
852594608819384321	no	weak	weak	no	yes
836581560799363072	no	no	no	no	no
823931814377095168	no	no	no	no	no
837045977169162248	no	no	no	no	no
837373171347030016	no	no	no	no	no
841291492186574848	no	no	no	no	no
835216481218625537	no	weak	no	no	yes
842745451065565184	no	weak	weak	no	yes
849584012519587840	no	no	no	no	no
823780244637282306	no	weak	no	no	yes
813354331164602368	no	no	no	no	yes
838835696488022017	no	weak	no	no	yes
811959832781660160	yes	strong	strong	no	yes
833047509022945285	no	no	no	no	no
811833844118777856	no	weak	weak	yes	yes
836866830648102913	no	no	no	yes	no
809088547101806592	no	weak	no	no	yes
834670850355912705	no	no	no	no	no
811564908659798016	no	no	no	no	no
842772934599020544	no	weak	no	no	yes
849574992576737280	no	no	no	no	no
835120179952685061	yes	weak	strong	no	no
785907975714070528	no	no	no	no	no
787665043735322624	no	weak	weak	yes	yes
840881842102366208	yes	strong	no	yes	yes
811950196871589888	yes	strong	no	no	no
850067063469219843	no	no	weak	yes	no
841721445650714624	no	weak	strong	no	yes
803221818207109120	no	no	no	no	yes
852828251206569988	no	no	no	no	no
849680635543375873	no	no	no	no	yes
839463722343084033	no	weak	no	no	yes
841572560168972288	no	no	no	no	no
836263833547259905	no	no	no	no	yes
824998047931310082	no	no	no	no	yes
810071141029187584	no	no	no	no	yes
842508116046635008	no	weak	no	no	yes
846478792898043904	no	no	no	no	yes
812317869925134336	no	no	no	no	no
840601003556765697	no	no	no	no	yes
808664768886280192	no	no	no	no	no
850734780211765249	no	no	no	no	no
809127133792583680	yes	strong	no	yes	no
839526490878410752	no	no	no	no	no
835105128411713537	no	no	no	no	no
792399570672246784	no	no	no	no	no
827822881295970304	no	no	no	no	yes
806634388775694336	no	no	no	no	no
847793383624126467	no	no	no	no	no
824678031155400705	no	no	weak	no	no
826434567024283648	no	no	no	no	yes
833427795405594625	no	weak	weak	no	yes
784375549582073860	no	no	no	no	no
842462701272084480	no	no	no	yes	no
803584703022399488	no	no	no	no	yes
848814638108221440	no	no	no	no	yes
835113155256799238	no	weak	weak	yes	no
785091341726330880	no	weak	weak	yes	yes
812875568198942720	no	weak	no	no	no
847157963563393026	no	weak	no	no	yes
782281119651786754	no	weak	weak	no	no
788008315062190080	no	no	no	no	yes
842765169646338049	no	no	weak	yes	yes
837370935053275136	no	weak	no	no	no
825289016325050369	yes	weak	strong	yes	yes
843102721330876417	no	no	no	no	no
834443478792810496	no	no	no	yes	no
840079261012639744	no	strong	no	yes	no
835916264606433281	no	no	no	no	no
842863773190946817	no	no	no	no	yes
851456849459240962	no	no	no	no	no
801475257471270913	no	no	no	yes	yes
816970060791222272	no	no	no	no	no
808036657404542976	no	no	no	no	no
835577684235288577	no	no	no	no	no
854642493706653696	no	weak	weak	no	yes
835493194796314624	no	no	no	yes	no
846348304011218944	no	no	no	no	no
850650219289227264	no	weak	strong	yes	yes
847705403529936901	no	weak	no	no	no
838018872921948160	no	no	no	no	yes
803279274442653696	no	no	no	yes	no
826885771760193537	no	no	no	no	yes
824684049755242496	no	no	no	no	no
847413626184933378	no	no	no	no	yes
811690875386531841	no	weak	strong	yes	yes
846350837626654720	no	no	no	no	no
838402060529782785	no	no	no	yes	yes
849630635056562176	no	no	no	no	no
835056651082280963	no	no	no	no	no
790545316449837056	no	no	no	no	yes
834910526832578565	no	no	strong	no	no
823529066078806017	no	weak	no	no	no
813115511319961601	yes	strong	strong	no	yes
783836437330485249	no	no	no	yes	yes
840447564625379328	no	weak	no	no	yes
808003813646991360	no	no	no	no	no
836576469019156480	no	no	no	no	no
843135494879887361	no	strong	no	no	yes
844436494899200000	no	no	no	no	no
791933330245623809	no	weak	no	yes	no
841705907738279937	no	no	no	no	no
839481356396683265	no	weak	no	no	no
800786429978677249	no	weak	no	no	yes
846322576276291585	no	weak	strong	yes	yes
824704007109279749	yes	strong	no	no	no
835181195377979393	no	no	strong	no	yes
790789103847702528	no	no	no	no	no
811523502905774080	no	weak	no	no	no
836130157350039552	no	no	no	no	no
822774585384910848	no	no	no	no	yes
840912363452796928	no	weak	no	no	no
824620683158118400	no	no	no	no	no
836328204847747072	no	no	no	yes	no
842014716679606272	no	strong	no	no	no
849574666293432320	no	no	no	no	no
839537918406455296	no	weak	weak	no	no
843598019408945152	no	no	no	no	no
818448064570654720	no	no	no	no	no
806372757273542657	no	weak	weak	no	yes
852448577435701248	no	weak	weak	no	no
833008711979393024	no	no	no	no	no
837015003135938566	no	no	no	no	no
808829747996266498	no	no	weak	no	yes
835241170074812417	no	no	no	no	no
807646977202814976	no	no	no	no	no
806473751999217669	no	no	no	no	no
844649883898404868	no	no	no	no	no
823985187730190337	no	weak	weak	no	yes
835112769502474241	no	weak	no	no	no
835550287985328128	no	weak	no	no	yes
816207077903335424	no	no	no	no	no
855801917699706880	no	no	weak	yes	no
813356258006827008	no	weak	no	no	yes
782580539907710976	no	no	no	no	yes
840256589521125376	no	no	no	no	no
807605067708710912	no	no	no	no	no
841582281949077504	no	no	no	no	yes
825389496183160832	yes	strong	no	yes	no
835853957343887360	no	no	no	yes	no
805782104734859264	no	no	no	no	no
800792013331279872	no	weak	no	no	yes
856053098325958656	no	weak	no	no	yes
809425477563727872	no	no	no	no	no
826200048564334592	no	no	weak	no	no
841696493224386560	no	no	no	no	no
853266782446026753	no	weak	strong	no	yes
844493871644131328	no	weak	no	yes	yes
805820174821654528	no	no	strong	no	no
840490747195473920	no	weak	no	no	no
835433736107868160	no	weak	weak	no	yes
810210319934947328	no	no	no	no	yes
831429914607886336	no	no	no	no	no
784459564112642048	no	weak	no	no	yes
832183967336038401	no	no	no	no	no
835434362111995904	no	no	no	no	no
848564586030739457	no	weak	no	no	no
801900380959502336	no	weak	strong	no	yes
845308579603271680	no	weak	no	no	no
835397137433264129	no	no	no	no	no
811581160287596544	no	weak	no	no	no
807727442420961281	no	weak	weak	yes	yes
831229253463244801	no	no	no	yes	yes
849212872005750785	no	no	no	no	yes
832702379954810882	no	weak	strong	no	yes
825622973755305985	yes	strong	strong	no	yes
808377427550420993	yes	strong	no	no	no
791693105472864256	no	no	no	no	no
787336152193851392	no	no	no	no	no
816342409659424768	no	weak	no	no	no
785426448395886594	no	no	no	no	no
782867065157877761	no	no	no	no	no
834385357802262533	no	no	no	no	no
849561762424926209	no	no	no	no	no
854365337164406784	no	no	strong	no	no
830731849110585344	no	no	no	no	no
783722794622324742	no	no	no	yes	no
811152064139165696	no	no	no	no	yes
840882456630820865	no	no	no	yes	yes
852271035672141830	no	no	weak	no	yes
839539460689838080	no	no	no	no	no
789849796987195392	no	no	no	no	no
852509805751283712	no	weak	no	no	yes
786932986629459970	no	weak	no	yes	yes
856135282068000768	no	no	no	no	no
801874347518464000	no	weak	no	no	yes
805871639959392256	no	strong	no	no	yes
818737437434400768	no	no	no	no	no
788285417649016832	no	no	no	no	yes
841204146816593922	no	no	no	no	no
838338414617505792	no	no	no	no	no
810980974037258240	no	no	no	no	no
815146040798150656	no	no	no	no	no
818088636096925700	no	weak	no	yes	no
844127334760435712	no	weak	no	no	no
799209226593828864	no	weak	no	no	yes
841962753774485505	no	no	no	no	no
806630696211124224	yes	weak	no	no	no
832531693575749633	no	no	no	no	no
786466765513433089	no	strong	no	no	no
804799642756116481	no	weak	no	no	no
839753911464517632	no	weak	no	yes	yes
809977730385281024	no	no	no	no	no
799496169214906368	yes	strong	no	no	no
785539203065143296	no	no	no	no	no
784318840926642177	no	no	no	yes	no
846688444596260866	no	no	no	no	no
784827811328561153	no	no	no	no	no
846313506202898432	no	no	no	no	no
811852700358942720	no	weak	strong	no	no
789863418773708800	no	no	no	no	no
844522536306196480	no	no	no	no	yes
817173118997372928	no	no	no	no	yes
816364945071886341	no	no	no	yes	no
842407513555365889	no	no	no	no	no
847868848762232832	no	no	no	no	no
821681241506410497	no	weak	weak	yes	yes
851410202205310976	no	no	no	no	yes
834354646760169472	no	no	no	yes	no
810584804534157312	no	weak	no	no	yes
828614063928332291	yes	strong	weak	no	yes
783564854720393216	no	no	no	no	no
822453916386332674	no	no	weak	no	yes
822830433062846464	no	no	no	no	no
810532966875140096	no	weak	no	no	no
843771766984052736	no	strong	weak	no	yes
839411418067845120	no	no	no	no	no
784888338432024576	no	no	no	no	no
826321408741486592	no	no	no	no	no
839062886349746176	no	no	no	no	no
838341871986356224	no	no	no	no	no
785332904838574080	no	no	no	no	no
827837001391042561	no	no	no	no	no
835093019271565312	no	no	no	no	no
834150707422957568	no	no	no	no	no
815620254567190528	no	weak	no	yes	no
853159970061373440	no	strong	no	no	no
823992330902327296	yes	weak	no	no	no
788841885632598016	no	no	no	no	no
830172775121821697	no	no	no	no	no
844125995942797313	no	no	no	no	no
799979254977089536	no	no	weak	no	yes
851715663345438720	no	no	no	no	no
810836585012924416	no	no	no	no	no
786925164604825600	no	no	no	no	no
849881218057478144	no	weak	no	no	yes
815858955561877504	no	weak	no	no	yes
831090196888297472	no	no	no	no	no
791694744808263681	no	no	no	no	no
824211813088763904	no	no	no	no	no
844691222522462209	no	no	no	no	no
791169021513269249	yes	strong	no	no	yes
804406509690044417	no	weak	no	no	no
786843720691884032	no	no	no	no	no
847068846494224386	no	no	no	no	no
828177601336373248	no	no	no	no	no
804320348434903040	no	no	no	yes	no
817377781688451072	no	no	no	no	no
803265102183014400	no	no	no	no	no
856495043061960704	no	weak	weak	no	yes
825321894148726784	no	no	no	no	no
817743014680465408	no	strong	no	no	no
823582388580216834	no	no	no	no	no
854764205152534539	no	strong	strong	yes	yes
785090330416803840	no	no	no	no	no
836737891443290112	no	strong	no	yes	no
831995928877862912	no	no	no	yes	no
791731418678329345	no	no	no	no	no
842730599538409472	no	no	no	no	yes
829342436082081792	no	no	no	no	no
856940435289366528	no	weak	strong	no	yes
822382622609326086	no	weak	no	no	no
799637019127324672	no	weak	no	no	no
820783823222898688	no	no	no	no	no
821122888094937090	no	no	no	no	no
845568979456417792	no	no	no	no	no
783026475817660416	no	no	no	no	no
800628390256443392	no	no	no	no	no
810175524580397056	no	weak	no	no	yes
791028270271717377	no	no	no	no	no
808958877857382400	no	no	no	no	no
829629302727663617	no	no	no	no	no
789925787789058048	no	weak	no	no	no
809893638431969280	no	weak	no	no	no
818135548489515009	no	weak	weak	no	yes
828376909310464000	no	no	no	no	no
854213919593967616	no	weak	no	no	yes
810436128172032000	no	no	no	no	no
784479725016186880	no	no	no	no	no
848971918824935424	no	no	no	no	no
827407643954208773	no	no	no	no	no
846432146197807112	no	no	no	no	no
854996613596577792	no	no	no	no	no
826444433281384450	no	no	no	yes	no
806804893059035137	yes	strong	no	no	no
785873761199329281	no	no	no	no	no
844890633982693376	no	no	no	no	yes
810942196673347584	no	no	no	no	no
839756570883997696	no	no	no	no	no
840928975832649733	yes	weak	no	no	yes
850693895117778946	no	weak	no	no	yes
842655802557120513	no	no	no	no	no
830217625074544640	no	no	no	no	no
811982901244002306	no	strong	strong	no	yes
832626897704017924	no	no	no	no	no
816980542017208320	no	weak	no	yes	no
844500642290962432	no	no	no	no	no
810610729036423170	no	no	no	no	yes
839815627875487745	no	no	no	no	no
789749932366237696	no	no	no	no	no
782890393348280320	no	no	no	no	no
814477844445270016	no	no	no	no	no
783574745895800832	no	weak	weak	yes	yes
787407857088094208	no	no	no	no	no
822886956141056002	no	weak	no	no	no
838497513887924224	no	weak	no	no	no
809341874699927552	no	no	no	no	yes
845881437081493508	no	no	no	no	no
834120844519501824	no	no	no	no	no
818062302780018688	no	no	no	no	no
847443249048371200	no	no	no	no	no
785400850856472576	no	no	no	no	no
782334249676472320	no	weak	no	no	no
853000182593495040	no	no	no	no	no
806869431200649218	no	no	no	no	no
843094701754531840	no	no	no	no	no
803295681829945344	no	weak	weak	no	yes
811163193301147648	no	strong	weak	no	no
791284192759939072	no	no	no	no	no
793165336044535808	no	no	no	no	no
806854538342858753	yes	strong	strong	no	yes
830307804036661249	no	weak	no	no	no
791558313477537792	no	no	no	no	no
833954182625423360	no	no	no	no	no
784438242514984961	no	no	no	yes	yes
826334451617632256	no	no	no	no	no
827143422255439874	no	no	no	no	no
783619065457758209	no	no	no	no	no
807531835173564420	no	weak	no	no	no
816898900174995457	no	no	no	yes	no
835216535975247872	no	no	no	yes	no
817389061107228673	no	weak	no	no	yes
800290116291805184	no	no	no	yes	no
808405921844121607	no	no	no	no	yes
842734656428670976	no	no	no	no	no
824885286408646660	no	no	no	no	yes
785119194778140672	no	weak	no	no	no
855533887069540357	no	no	no	no	no
815209685259259908	no	strong	no	no	yes
790618373088481283	no	no	no	no	no
844094384580820992	no	weak	no	no	no
804245770585116672	no	no	no	no	no
839041859309686784	no	strong	strong	yes	no
