tweet_id	tweet_text	target	hs	aggressiveness	offensiveness	irony	stereotype	intensity
854445190446276609	Un quiz: se una ONG italiana porta in Germania 40 profughi in pullman, li accolgono? Le ONG europee via nave li portano tutti in Italia.		no	no	no	yes	yes	0
786120410739769344	#coffeebreakla7 Trovo assurdo che un immigrato possa non farsi identificare! ormai con la burocrazia stiamo regredendo all'età della pietra!		yes	strong	no	no	yes	2
840532777024012290	IL CASO - Fa ancora discutere il decreto immigrazione: ora al centro dell'attenzione il ruolo di "pubblico... https://t.co/YfMy3sWXRK		no	no	no	no	no	0
838694876443197440	Tra il dire e il fare... I terremotati ancora nelle tende, gli immigrati ne sbarcano anche di più allora che credib… https://t.co/Hr5q1WgW4l		yes	no	no	no	yes	1
799148709586096128	#Italia impoverisce la sua gente e fa debiti x mantenere delinquenti di altri paesi e qualche #profugo.Nn ci sono parole. #stopinvasione		yes	weak	weak	no	yes	2
792850500697919492	@Casertasette Non lo sa..e anche se glielo dicono,non lo sa lo stesso..Tipo l'accoglienza a profughi da Paesi non in guerra,hai presente..?		yes	no	no	no	no	2
807138524726235136	Gli stranieri che mandano avanti l'agricoltura sono malpagati. Diano paghe vere, lorsignori, e ci lavoreranno anche gli italiani. #agorarai		no	no	no	no	no	0
801798829100122112	@eroticomix perché l'immigrato può esercitare in Italia?  @Osmin__ @iFrankj @abusivissimo		no	no	no	no	no	0
783993841082851328	EURONEWS ita - Italia: marea di migranti, migliaia in appena 48 ore:  https://t.co/gJYdwZ7n40 #PaginaNuova #TV https://t.co/cVq2cWcVcv		no	no	no	no	no	0
809684513106300931	Oscar 2017: svelata la shortlist per il miglior film straniero. L'Italia non c'è -  https://t.co/3E63wGIwL2		no	no	no	no	no	0
843924991582355458	Camilleri che spoilera il finale di Montalbano prima della messa in onda sì e la Perego che illustra i pregi delle straniere no.		no	no	no	yes	yes	0
823951491232890886	Modena, fila per stranieri in discoteca: spunta l'audio della vergogna -&gt; https://t.co/bgo5srTpn2 https://t.co/NnM5q9zGm1		no	no	no	no	no	0
807191807536852992	Una della lega ha detto "non possiamo accogliere i migranti dal Marocco ché hanno un pil più alto del nostro". Boko Haram alza il pil.		no	no	no	yes	no	0
786995474825940992	La Grecia spara sui profughi, l’Europa tace e lascia fare https://t.co/whUFb2k0sx via @linkiesta		no	no	no	no	no	0
845355590994022402	Incendio doloso, polemiche e fuoco all'Excalibur - La Provincia di ... E dopo tre settimane incendio a un km sempre per via di migranti mah		no	no	no	no	no	0
783020437747933184	RT caritas_milano: Oggi è la Giornata in memoria delle vittime dell’immigrazione.  Ricordiamoci che anche noi siam… https://t.co/RFMPyPoZ6l		no	no	no	no	no	0
807986137809768448	@tantosec62 @RosMiki81 M5S e' contro i bankster, Soros, Rothschilds che sono i veri creatori della immigrazione (piena di ISIS).		yes	weak	weak	no	yes	2
783068361139912704	Come cambia la maniera di vedere e capire i migranti dopo aver visto "Fuocammare" su #Rai3 . #Formidabile  commovente. @serenel14278447		no	no	no	yes	yes	0
839787126229241856	#Flat Tax giusto agevolare la residenza in Italia ai paperoni stranieri #Flat #Tax, #giusto #agevolare #la ... https://t.co/HfpVBCnd3Q		no	no	no	no	no	0
810618250920919040	Professionisti della penna autorizzati e complimentati a non rispondere a domande di tutti e lettere Gov straniero.… https://t.co/IhzsMNSK3Z		no	no	no	no	no	0
840873824484786176	Peline: la storia di una bambina migrante alla ricerca del nonno https://t.co/T2W1VTlF5i		no	no	no	no	no	0
837295883486134272	@laura12ottobre Anche l'immigrazione favorisce questi fenomeni, il problema è più grande di quel che sembra...ma c'è chi ci sguazza!!		no	no	no	no	no	0
826926498414284800	Bolzano, immigrati al gelo per ore davanti alla Questura - Alto Adige https://t.co/8KK6o2vsvw #Bolzano #news		no	no	no	no	no	0
847181392178040833	La cosa interessante che emerge a @LaGabbiaTw è come @matteosalvinimi non sia razzista ma pragmatico e costruttivo anche sull'#immigrazione		no	no	no	no	no	0
821303128855367680	Treni spariti, stranieri all'oscuro, ferrovieri inesistenti... terzo mondo a Porta Garibaldi https://t.co/DzYGgVbCXD		no	no	no	no	no	0
821460238775631872	Il Fatto Quotidiano Omicidi e stupri nel campo profughi in Libia: arrestato 22enne a Milano. Boccassini: "Mai visto… https://t.co/7DF50kXAn9		no	no	no	no	no	0
807216329593946112	Le Pen agli stranieri se venite qui niente scuola gratis - Tuttoscuola https://t.co/x8NgsyVCEm https://t.co/7mKQY2935f		no	no	no	yes	yes	0
840862828789682176	Ha detto la Bonino al Lingotto "servono almeno 1.5 milioni di immigrati". Si noti il "servono" al posto di "dobbiam… https://t.co/cUaXvPVpBN		no	no	no	no	yes	0
792790424863838210	Misericordia e migranti: lo scandalo dell'amore con @Monicamondo ed @enzobianchi7 ora su @TV2000it https://t.co/c9Yh1hCw0F		no	no	no	no	no	0
7,8246E+17	Così i migranti hanno invaso Milano con l'aiuto del Pd: il video che lo dimostra - VIDEO https://t.co/Xrtyqmw4Vk		yes	weak	weak	no	yes	2
825788385050632193	#ultimenotizie #news #notizie: Trump, in migliaia alla Casa Bianca contro la politica anti-migranti https://t.co/7k5WfQ7mA3		no	no	no	no	no	0
785046157311479808	Ancora latitanti i 3 detenuti stranieri evasi dal carcere minorile Ferranti Aporti di Torino https://t.co/6XYMO0ZcV6		no	no	no	no	no	0
784607376762662913	Cagliari, per 900 profughi notte a bordo della nave - https://t.co/qLcNwSRYCM https://t.co/By1B0WEHe0		no	no	no	no	no	0
790539530642350080	Calais, lo sgombero della 'giungla'. A Lesbo migranti danno fuoco a centro Ue - Mondo - ANSA.it https://t.co/LK39otLjrc		no	no	no	no	yes	0
850633932727078912	#coffeebreak  dite a quell servo miserabile che gli italiani vengono prima degli stranieri..... noi abbiamo dei  diritti in Italia		no	no	no	no	no	0
792613642533539840	@ClaudioDeglinn2 @italodisco1975 a proposito dell'IMMANCABILE Iphone in mano a tutti i finti profughi:quanti pensionati italiani ce l'hanno?		yes	no	no	yes	yes	1
835469801615212544	@COISPpolizia @RParavati @ilgiornale strano dovrebbe scattare reato di immigrazione clandestina e il comandante anche reato di scafista		no	weak	no	no	yes	0
830437603442884610	@AlessiaMorani Abbiamo l'Italia piena di clandestini potenziali delinquenti grazie ad una politica scellerata del governo sull'immigrazione!		yes	strong	weak	no	yes	2
800689193223655424	Capaccio: Parrocchia organizza Corso italiano gratuito per cittadini stranieri https://t.co/H4Tt3IFxKp #scuola #stranieri 21/11/2016		no	no	no	no	no	0
823947256927752192	Sui profughi i cittadini del Nordest sono più avanti dei politici che gridano all’invasione. È quanto emerge dal... https://t.co/9ZeQ66Sdze		no	no	no	no	no	0
814562909745512449	Hanno creato i presupposti ideali per la sostituzione dei popoli con i migranti africani. Così hanno voluto, e vogl… https://t.co/RBdiZzOL5v		yes	no	no	no	no	2
800771922187456512	Retweeted Ugo Lazzara (@1282Ugo):  “Servono strutture per i migranti…”, il folle piano del governo dopo il 4... https://t.co/5uH0ojpvgZ		no	no	no	no	yes	0
820657331696320516	Troppi stranieri in classe, la scuola mette le quote per italiani https://t.co/nqABWPYVbu https://t.co/HICu7cy5cg		no	no	no	no	no	0
853326223124115456	Parliamo di #integrazione noi italiani intanto oggi almeno 10 stranieri di varie religioni mi hanno fatto gli augur… https://t.co/VTRZpqV9DE		no	no	no	no	no	0
843911215718060032	Comunque volevo scrivere che il centro Italia non esiste più e l'attenzione è tutta sugli immigrati. Scusa Presidente!		yes	no	no	yes	no	2
791926466086789121	Immigrazione, sorpasso dopo anni: più italiani all'estero che stranieri in Italia https://t.co/e3ojbSL4ma via @repubblicait		no	no	no	no	no	0
820291472217948161	Via questi immigrati dall'Italia e castigare i nostri POLITICI che li fanno entrare qualsiasi colore di bandiera sia https://t.co/CRAoRF4VAS		yes	weak	weak	no	yes	2
788506288015626241	Il Messaggero -  Calais, interprete tv violentata da un migrante. Disposto lo sgombero della tendopoli https://t.co/ycx3pDJui8		no	no	no	no	yes	0
831568920083587073	Nuovo hobby della vita: cercare la canzone di gabbani su youtube e leggere i commenti degli stranieri ❤️❤️❤️		no	no	no	no	no	0
782948476241997825	Da quest'anno il 3 Ottobre è la Giornata della Memoria dedicata ai 368 migranti che nel 2013 sono morti sperando… https://t.co/G8ka1oPpS8		no	no	no	no	no	0
789881756790829057	In Italia 11 milioni di persone non hanno accesso alle cure. Italiani o stranieri per noi non fa differenza Dona con #SMS o telefona a 45565		no	no	no	no	no	0
799931870884597760	"Il flusso di stranieri non risolverà la crisi demografica e il problema della bassa natalità" https://t.co/ITtCupanWf @fondazioneoasis		no	no	no	no	no	0
817019848534458372	@PopoffQ Vent’anni dopo ancora stragi di migranti in mare e nei “lager” @SenzaConfine1 #DinoFrisullo    https://t.co/LVb32iDC2h		no	no	no	no	no	0
782374082033676289	#diritto Scuola: bagni separati per i bimbi migranti, è polemica https://t.co/ebtxG8bXSD		no	no	no	no	no	0
843756138277539840	Migranti,3000 profughi in 24 ore tra Libia e Sicilia secondo me dobbiamo fare la guerra anche in Italia,cosa scappa… https://t.co/Ev6ugGJ2XV		no	weak	no	no	yes	0
829990872167088128	Nel servizio clienti @WindItalia sono ormai tutti stranieri che parlano male italiano? #siamoallafrutta		yes	no	no	no	no	2
806948360418684928	@antonioscacc ma se sono per l'immigrazione selvaggia ... rischieremmo di fare la fine della Grecia con tsipras ed anche peggio		no	no	no	no	yes	0
856241480553431040	ROMA.Centinaio (LN).“Sulle Ong che favoriscono la tratta dei migranti, andremo fino in fondo. Presentato un esposto… https://t.co/idtuC0Tlf4		no	no	no	no	no	0
835952530316218368	@pbecchi il populismo della Lega è incompleto (immigrazione),parlare di svalutaz della Lira non eccita molto, ci vuole del socialismo		no	no	no	no	no	0
837331223634657280	@VoxNewsInfo Chi ci guadagna e quanto su questo business dei migranti?		no	no	no	no	yes	0
813301513212805120	Clamorosa scoperta! Ecco chi paga i trafficanti per favorire l’immigrazione in Italia https://t.co/sY5ecoaobX via @serz31		no	no	no	no	yes	0
792029093894258688	forse oltre ai migranti ci sono altri modi per rialzare l'italia @emmabonino @tagadala7 https://t.co/8U5jWi9Vx5		no	no	no	no	yes	0
826179714809106432	Paola – L’integrazione fa “tutti colorati”, il Liceo cittadino si apre ai migranti https://t.co/vnSqwKyRrx		no	no	no	no	no	0
824682286633414657	Italia sotto attacco da soggetti stranieri. Stupido che fondazioni debbano calare. Si riduce italianita' (Messina)… https://t.co/hvWpGsCkut		yes	weak	no	no	yes	1
817717364875726849	#Bologna, doppio sit-in a hub via Mattei: #migranti sfilano con #NoCie, flop della #destra/ Foto e Video - DIRE.it https://t.co/guQM0OLdpf		no	no	no	no	no	0
835315098617004038	@flaviabertoliss guarda che al @LidlItalia non vendono trappole per immigrati quindi fai bene a non andarci più..		yes	no	no	yes	no	1
846482113129934848	Accoglienza per i migranti? No grazie, la petizione a Cava de’ Tirreni https://t.co/RWNmS1PpKb #DirittiUmani… https://t.co/WbbnyHjanH		yes	weak	no	no	yes	1
808544989689028608	@Bergamonews @lucio_brignoli sono i vostri a fare questo Saita, cognome da immigrata.		no	no	no	no	yes	0
830823983364894721	Svizzera, sì alla cittadinanza facile per gli immigrati di terza generazione https://t.co/temmTMRm41 #news #sport #tv #gossip #people #lif…		no	no	no	no	no	0
834417987566333953	#Lappello &amp;quot;A Milano una grande marcia per laccoglienza dei migranti&amp;quot; #L'appello: #&amp;quot;A #Milano ... https://t.co/MTFzlyvtXi		no	no	no	no	no	0
811620741363986432	@li_beatrice non ho dubbi che sarà peggio, ma non solo a causa degli stranieri. Anche molti italiani sono diventati jihadisti.		yes	no	no	no	yes	2
807126004871348224	Il Giornale: Italia nel mirino Ue: irregolare l'80% dei migranti https://t.co/Du0EWWdShP #politica		no	no	no	no	no	0
852995022865739776	13.04.2017 Tappeto di sabbia dell'altare della reposizione Parrocchia M. SS. d. Neve di Lercara F. (PA) #migranti… https://t.co/elkPrrvGQE		no	no	no	no	no	0
785839511926349824	Per il 49% sono le tassse e l'eccessiva burocrazia a tener lontana #immigrazione altamente qualificata dall'Italia		no	weak	no	no	yes	0
834666242858430464	@alinomilan furba non ci vuole molto, basta capire chi guadagna sui migranti: Mafia, ONG, Cooperative. Qui sta il baco (lato Italia).		no	weak	no	no	yes	0
834443111334043649	#migranti Donne straniere in Italia https://t.co/dNY8Pp0oMd https://t.co/PSfnCnYw3J		no	no	no	no	no	0
808448788213989376	https://t.co/8a03wJjGXy @angealfa cioè fammi capire hai invaso l'Italia con migranti ed ora sei min.degli Esteri #ridicoli @matteosalvinimi		no	no	no	no	no	0
800052591283634176	Cosa c'entrano esattamente i #profughi con le bande di coglioni  che si scannano a #Milano?		no	no	weak	yes	no	0
830139838997397509	@marcofrax @braveheartmmt @SamGibili1 ma tanto poi fanno fare la sfilata a un po' di profughi con la pala in mano 😒		no	no	no	no	no	0
844068158763864064	#LePen " stop all'immigrazione non come Italia e Grecia che sono sommersi ...voglio essere presidente della Francia non di una vaga entità "		no	no	no	no	no	0
827192316192497664	Va bene drogarsi, ma la coerenza invece proprio mai? Il leghista se la faceva con un immigrato albanese... https://t.co/iLBtrXG9li		no	no	weak	no	no	0
855020945244901378	Liguria, stop della Regione ai finanziamenti al turismo se le strutture ospitano migranti... #turismo #madeinitaly https://t.co/Kxy7WYhX5Q		yes	no	weak	no	no	1
836224710673379334	Italiani stranieri in Italia: “Dov’è la legge sulla cittadinanza? Il Pd blocca la riforma” – Left -… https://t.co/SrsNZ5RfqC		no	no	no	no	no	0
808269598005063680	La #TagliaBusiness promossa da #Donzelli arriva anche a #Trieste con #FdiAn: https://t.co/7y5MJ8v0T0 #immigrazione		no	no	no	no	no	0
793491676367118336	In migliaia alla festa per i profughi |  https://t.co/MUDR4GJT5w via @radiopopmilano		no	no	no	no	no	0
838810779914756096	Calo nascite compensato dai immigrati  un po' come...   in questa stanza manca l'aria, scoreggiamo tutti insieme!… https://t.co/QV5vBsfWdd		no	no	weak	no	no	0
841720255193968641	@sarettaa7 x forza altrimenti le coop rosse che fatturano 12 mld annui vanno fallite senza immigrati		no	no	no	no	no	0
832518083138973696	@LegaNordPadania @ilpopulista_it possono andare via nessuno li trattiene, il molise è troppo piccolo per ospitare tutti sti immigrati		yes	weak	weak	no	yes	1
790985852423929856	#immigrazione Viva Gorino, finalmente qualcosa viene fatto per far capire al Governo che non si può accogliere e poi abbandonare.		no	no	no	no	no	0
832350031109844992	Noterete tutti  @matteosalvini ha CEDUTO dopo non aver capito che si parla di economia e commercio mondiale passa a #immigrati #PiazzaPulita		no	no	no	no	no	0
833970100755652609	@Ciclismo_2014 siamo noi che sbagliamo dando le wild card a team stranieri prima che a quelli italiani. Secondo me è anche giusto così.		no	no	no	no	no	0
799495856982552578	Berlino,migranti:governo tedesco accusa l'Italia di lasciar passare gli irregolari. in Germania: https://t.co/yEAwN89PrP via @FirenzePost		no	no	no	no	no	0
834437197612908545	Progetto Li(b)eri, oltre 200 alunni a scuola di immigrazione #eventiabruzzo #abruzzoeventi https://t.co/3cgWFr71n0 …		no	no	no	no	no	0
790996122663804928	@TerryEmpyre Si sono dei santi e le colpe sono sempre degli altri L'immigrazione è colpa della UE		no	no	no	no	no	0
818015543437496320	I profughi della rotta balcanica nella morsa del freddo, tre morti https://t.co/34wsQaiiIE via @YouTube		no	no	no	no	no	0
836958146472071168	Doria,migranti ricollocati tutta Liguria - Sindaco Genova, città secondo Viminale ha già fatto sua parte https://t.co/49zaL5PmeK		no	no	no	no	no	0
855866849384419328	LN Padania: Nuovo record per l'Italia: prima in Europa per cittadinanze concesse agli stranieri https://t.co/lZL7GL4Pdu		no	no	no	no	no	0
840882495168090112	Vuole ospitare i profughi in casa suaIl paese si ribella, rifugiati respinti https://t.co/lYhB2CcDOI		no	no	weak	no	yes	0
805040723758288900	La nuova rotta dei migranti verso le spiaggette del Sulcis - La Stampa https://t.co/ennBv5qEXM		no	no	no	no	no	0
